customerID,gender,SeniorCitizen,Partner,Dependents
5419-KLXBN,Female,0,Yes,Yes
5028-HTLJB,Male,1,No,No
1541-ETJZO,Male,0,No,No
6999-CHVCF,Male,0,No,No
5167-ZFFMM,Male,0,No,No
6326-MTTXK,Male,0,No,No
4195-NZGTA,Female,0,No,No
5619-PTMIK,Female,0,Yes,No
3932-IJWDZ,Male,0,No,No
7089-IVVAZ,Female,0,No,No
3387-VATUS,Male,0,No,No
5482-VXSXJ,Male,0,No,No
2386-OWURY,Female,0,No,No
2625-TRCZQ,Female,0,Yes,No
9039-RBEEE,Male,0,No,No
6765-MBQNU,Female,0,Yes,No
0843-WTBXE,Male,0,No,No
1448-PWKYE,Male,0,Yes,Yes
6317-YPKDH,Female,0,No,No
2027-CWDNU,Male,0,Yes,Yes
2068-WWXQZ,Male,0,No,No
6110-OHIHY,Male,0,No,No
3945-GFWQL,Female,0,No,Yes
8645-KWHJO,Male,0,No,No
2815-CPTUL,Male,1,No,No
0516-OOHAR,Male,0,Yes,Yes
0397-GZBBC,Male,1,Yes,No
3580-REOAC,Male,0,No,No
8200-KLNYW,Female,0,Yes,No
3317-HRTNN,Female,1,No,No
9108-EQPNQ,Female,0,Yes,Yes
3420-ZDBMA,Male,1,No,No
0727-IWKVK,Male,0,Yes,No
8168-UQWWF,Female,0,No,No
8313-AFGBW,Male,0,Yes,No
6351-SCJKT,Male,0,No,No
0231-LXVAP,Male,0,No,No
8328-SKJNO,Male,0,No,Yes
4385-GZQXV,Female,1,No,No
9513-DXHDA,Male,0,No,No
2969-QWUBZ,Female,0,No,No
2739-CCZMB,Male,0,No,Yes
9943-VSZUV,Male,1,No,No
4549-ZDQYY,Female,0,No,No
9885-AIBVB,Male,0,Yes,No
2262-SLNVK,Female,0,No,No
9408-SSNVZ,Female,0,No,No
0383-CLDDA,Female,0,No,No
6537-QLGEX,Female,0,No,No
2371-JQHZZ,Male,0,Yes,No
9919-YLNNG,Female,0,No,No
5073-WXOYN,Female,0,No,No
2754-VDLTR,Male,0,No,Yes
5778-BVOFB,Female,0,No,No
6614-VBEGU,Female,0,Yes,No
7542-CYDDM,Male,0,No,No
1352-HNSAW,Female,0,Yes,Yes
0744-GKNGE,Female,0,Yes,Yes
9101-NTIXF,Male,0,No,No
6258-PVZWJ,Male,0,Yes,No
7181-BQYBV,Female,0,Yes,Yes
1074-WVEVG,Female,0,Yes,No
1357-BIJKI,Male,0,Yes,No
7602-MVRMB,Female,0,Yes,Yes
2972-YDYUW,Female,0,No,No
1763-KUAAW,Female,1,No,No
8894-JVDCV,Female,0,No,No
5474-LAMUQ,Male,0,Yes,No
0117-LFRMW,Male,0,Yes,Yes
4439-JMPMT,Female,0,Yes,Yes
9576-ANLXO,Female,0,No,No
3014-WJKSM,Male,0,Yes,No
4926-UMJZD,Female,0,Yes,No
6527-PZFPV,Male,0,Yes,Yes
7401-RUBNK,Female,0,Yes,No
4558-FANTW,Female,0,Yes,Yes
8990-YOZLV,Female,0,No,No
7560-QRBXH,Female,0,No,Yes
0040-HALCW,Male,0,Yes,Yes
1845-CSBRZ,Female,1,Yes,Yes
4819-HJPIW,Male,0,No,No
0577-WHMEV,Female,0,Yes,No
7563-BIUPC,Male,0,No,No
6896-SRVYQ,Male,1,No,No
8761-NSOBC,Male,0,No,No
4701-LKOZD,Female,0,No,No
4587-VVTOX,Female,0,Yes,No
0983-TATYJ,Female,0,Yes,No
8084-OIVBS,Female,0,No,No
0402-OAMEN,Female,0,Yes,Yes
7363-QTBIW,Female,0,Yes,No
0230-UBYPQ,Male,1,Yes,No
5808-TOTXO,Female,0,No,Yes
3186-AJIEK,Male,0,No,No
8404-VIOMB,Female,0,No,No
8040-MNRTF,Female,0,No,No
8294-UIMBA,Female,0,No,No
9506-UXUSK,Male,0,No,No
9415-TPKRV,Female,0,Yes,Yes
3325-FUYCG,Male,0,Yes,Yes
5701-YVSVF,Female,1,Yes,No
1439-LCGVL,Female,0,Yes,No
2626-VEEWG,Male,0,Yes,Yes
1591-XWLGB,Female,0,Yes,No
0533-UCAAU,Male,1,Yes,No
7110-BDTWG,Female,0,Yes,No
7493-GVFIO,Male,0,No,No
9838-BFCQT,Male,0,Yes,Yes
1746-TGTWV,Male,0,Yes,No
5937-EORGB,Male,1,Yes,No
0793-TWELN,Female,0,No,No
6243-OZGFH,Female,0,No,No
4119-ZYPZY,Male,1,No,No
7925-PNRGI,Female,0,Yes,Yes
5966-EMAZU,Male,0,Yes,No
9504-DSHWM,Male,0,No,No
3814-MLAXC,Female,0,No,No
5150-ITWWB,Male,1,No,No
4092-OFQZS,Male,0,Yes,No
1573-LGXBA,Male,0,Yes,Yes
5233-GEEAX,Male,1,No,No
2650-GYRYL,Male,0,Yes,Yes
5010-IPEAQ,Female,0,Yes,Yes
5494-WOZRZ,Female,0,Yes,Yes
3863-QSTYI,Male,0,No,No
0673-IGUQO,Male,0,No,No
3585-YNADK,Female,0,Yes,No
3891-PUQOD,Female,0,No,Yes
4445-ZJNMU,Male,0,No,No
5712-VBOXD,Female,0,No,No
7873-CVMAW,Male,0,No,No
6918-UMQCG,Female,0,No,No
4391-LNRXK,Male,0,No,No
4896-CPRPF,Male,0,Yes,Yes
2187-PKZAY,Male,0,No,No
4203-QGNZA,Female,0,No,Yes
6579-JPICP,Male,0,No,No
3133-PZNSR,Male,0,Yes,Yes
9356-AXGMP,Male,0,Yes,No
9097-ZUBYC,Male,0,Yes,No
0840-DCNZE,Male,0,No,No
8780-IHCRN,Male,0,Yes,Yes
3285-UCQVC,Female,0,No,No
1833-VGRUM,Female,1,No,No
7446-SFAOA,Female,0,Yes,No
0836-SEYLU,Male,0,Yes,No
1752-OZXFY,Male,0,Yes,No
5240-CAOYT,Female,0,No,No
2887-JPYLU,Female,0,No,Yes
3021-VLNRJ,Female,0,No,Yes
6257-RJOHI,Male,0,No,No
4910-AQFFX,Male,0,Yes,Yes
0396-YCHWO,Male,0,Yes,No
5482-PLVPE,Female,1,No,No
1830-GGFNM,Male,0,Yes,Yes
7951-VRDVK,Female,0,No,No
3977-QCRSL,Female,0,No,No
2615-YVMYX,Male,1,Yes,No
0323-XWWTN,Male,0,No,Yes
6974-DAFLI,Female,0,Yes,No
0224-HJAPT,Male,0,No,No
2386-LAHRK,Male,0,No,No
9541-ZPSEA,Male,0,Yes,Yes
1193-RTSLK,Female,0,No,No
3351-NGXYI,Female,1,No,No
9359-UGBTK,Female,0,No,No
9788-HNGUT,Male,0,Yes,No
7855-DIWPO,Female,0,No,No
5222-JCXZT,Male,0,No,No
0975-VOOVL,Female,0,No,No
4419-UJMUS,Male,0,Yes,Yes
4424-TKOPW,Male,1,No,No
6797-LNAQX,Male,0,Yes,Yes
2640-LYMOV,Male,0,No,No
7928-VJYAB,Male,0,Yes,Yes
6821-BUXUX,Female,0,No,No
8917-SZTTJ,Male,0,Yes,Yes
0947-MUGVO,Male,1,Yes,No
7305-ZWMAJ,Male,0,Yes,No
3413-DHLPB,Male,0,Yes,Yes
7480-QNVZJ,Male,1,No,No
1696-HXOWK,Female,0,Yes,No
4480-QQRHC,Female,1,No,No
8461-EFQYM,Female,0,No,No
2429-AYKKO,Male,0,No,No
4690-PKDQG,Female,1,Yes,No
8961-QDZZJ,Female,0,Yes,Yes
9330-VOFSZ,Female,0,Yes,No
0174-QRVVY,Male,0,Yes,Yes
8785-EPNCG,Male,0,No,No
9115-YQHGA,Male,0,No,No
9194-GFVOI,Female,0,Yes,No
6595-COKXZ,Female,0,No,No
3154-CFSZG,Male,0,Yes,Yes
6434-TTGJP,Male,0,Yes,Yes
0665-XHDJU,Male,0,Yes,No
3428-MMGUB,Male,0,No,No
5570-PTWEH,Female,0,Yes,No
5712-PTIWW,Male,0,No,No
8821-XNHVZ,Female,0,Yes,Yes
1173-XZPYF,Female,0,No,No
3545-CNWRG,Female,0,Yes,Yes
4806-DXQCE,Female,1,Yes,No
0685-MLYYM,Female,1,No,No
1075-BGWOH,Male,1,Yes,No
8443-WVPSS,Male,0,Yes,No
4114-QMKVN,Female,0,Yes,Yes
2038-LLMLM,Female,0,No,No
5605-XNWEN,Male,1,Yes,No
0426-TIRNE,Female,0,No,No
0559-CKHUS,Female,0,Yes,No
0203-HHYIJ,Male,0,No,No
6094-ZIVKX,Female,0,No,No
2897-DOVND,Male,0,No,No
8387-MOJJT,Female,0,Yes,Yes
2587-YNLES,Female,0,Yes,Yes
6693-FRIRW,Male,0,No,No
5976-JCJRH,Male,0,Yes,No
6749-UTDVX,Male,0,No,No
3552-CTCYF,Male,0,Yes,Yes
0068-FIGTF,Female,0,No,No
5622-UEJFI,Female,0,Yes,Yes
9524-EGPJC,Female,0,No,No
5108-ADXWO,Male,0,No,No
9067-SQTNS,Male,0,Yes,Yes
3639-XJHKQ,Female,0,No,Yes
8197-BFWVU,Female,0,Yes,Yes
5843-TTHGI,Female,0,No,No
5651-WYIPH,Female,1,No,No
6865-JZNKO,Female,0,No,No
3275-RHRNE,Male,0,Yes,Yes
7627-JKIAZ,Female,0,Yes,No
4685-TFLLS,Male,0,Yes,Yes
2245-ADZFJ,Female,0,Yes,Yes
4482-FTFFX,Male,0,No,No
5419-JKZNQ,Male,1,Yes,No
5915-DGNVC,Female,0,Yes,No
2957-LOLHO,Male,0,No,No
2777-PHDEI,Female,0,No,No
9565-DJPIB,Female,0,No,Yes
4390-KYULV,Male,0,Yes,No
1678-FYZOW,Female,0,No,No
7349-ALMUX,Male,0,No,No
9330-DHBFL,Female,0,Yes,Yes
6288-LBEAR,Female,0,No,No
9233-PSYHO,Female,1,No,No
6072-NUQCB,Male,0,Yes,Yes
0447-RXSGD,Male,0,No,No
9916-AYHTC,Male,0,No,No
8824-RWFXJ,Male,0,Yes,Yes
8627-EHGIP,Male,0,No,No
1020-JPQOW,Female,0,Yes,No
3976-NLDEZ,Male,0,No,No
3162-ZJZFU,Male,0,Yes,Yes
9396-ZSFLL,Female,0,No,No
4908-XAXAY,Female,1,No,No
2911-UREFD,Female,0,Yes,No
9391-DXGGG,Female,1,No,No
4918-QLLIW,Male,0,No,No
7503-QQRVF,Male,1,Yes,No
9761-XUJWD,Male,0,No,No
5816-QVHRX,Female,0,No,No
7054-ENNGU,Female,0,Yes,No
9385-EHGDO,Female,0,Yes,Yes
4285-GYRQC,Female,0,Yes,No
2955-PSXOE,Female,0,No,No
7016-BPGEU,Female,0,No,No
4531-AUZNK,Female,0,Yes,Yes
0556-FJEGU,Male,0,No,No
5168-MQQCA,Female,0,Yes,No
3694-DELSO,Male,0,Yes,Yes
1135-HIORI,Female,0,Yes,Yes
6952-OMNWB,Male,1,Yes,No
9544-PYPSJ,Female,1,Yes,Yes
7483-IQWIB,Male,0,Yes,Yes
1985-MBRYP,Female,0,No,No
3227-WLKLI,Female,0,Yes,Yes
1928-BXYIV,Male,0,No,No
6827-IEAUQ,Female,0,Yes,Yes
8755-OGKNA,Female,0,Yes,Yes
3803-KMQFW,Female,0,Yes,Yes
9839-ETQOE,Male,0,No,Yes
8099-MZPUJ,Male,0,Yes,Yes
5514-YQENT,Male,0,No,Yes
8871-JLMHM,Female,0,Yes,No
9163-GHAYE,Female,0,No,No
3217-FZDMN,Female,1,No,No
5480-HPRRX,Female,1,No,No
4918-FYJNT,Female,1,Yes,No
7721-DVEKZ,Female,0,No,No
3755-JBMNH,Male,1,Yes,No
4106-HADHQ,Male,0,Yes,Yes
3045-XETSH,Female,0,No,No
0345-XMMUG,Female,0,Yes,No
7669-LCRSD,Male,0,Yes,Yes
8402-OOOHJ,Female,0,No,No
3571-RFHAR,Male,0,No,No
4692-NNQRU,Female,0,Yes,No
5419-CONWX,Female,1,No,No
7503-MIOGA,Female,1,Yes,No
5968-HYJRZ,Male,0,Yes,Yes
7654-YWJUF,Male,0,Yes,No
6859-QNXIQ,Female,0,Yes,Yes
3199-NPKCN,Female,0,Yes,No
0345-HKJVM,Female,0,No,No
7581-EBBOU,Female,0,No,No
7973-DZRKH,Female,0,No,Yes
0823-HSCDJ,Male,1,No,No
8149-RSOUN,Female,0,No,No
0301-FIDRB,Female,0,Yes,Yes
3318-OSATS,Male,1,No,No
1927-QEWMY,Female,0,Yes,No
9701-CDXHR,Female,0,Yes,No
6227-FBDXH,Male,0,Yes,No
9256-JTBNZ,Female,0,No,No
5351-QESIO,Male,0,No,Yes
6496-SLWHQ,Male,1,No,No
5167-GBFRE,Male,1,No,No
6173-GOLSU,Male,1,Yes,No
5522-NYKPB,Male,0,Yes,Yes
2990-IAJSV,Male,0,No,No
6483-OATDN,Male,0,Yes,Yes
4572-DVCGN,Female,0,No,No
7787-BNTZM,Male,0,No,No
1309-XGFSN,Male,1,Yes,Yes
3810-PJUHR,Male,0,Yes,Yes
2000-DHJUY,Female,1,Yes,No
5995-LFTLE,Male,0,No,No
8205-VSLRB,Male,0,Yes,No
6928-ONTRW,Female,0,Yes,Yes
5498-IBWPI,Female,0,Yes,Yes
3845-JHAMY,Female,0,Yes,Yes
4504-YOULA,Female,0,Yes,Yes
9776-OJUZI,Female,1,No,No
3798-EPWRR,Female,1,No,No
1376-HHBDV,Female,0,No,No
9436-ZBZCT,Male,0,No,No
4797-MIWUM,Male,0,Yes,Yes
7198-GLXTC,Male,0,No,No
0455-ENTCR,Male,0,Yes,No
0463-WZZKO,Male,0,No,No
6849-WLEYG,Male,0,No,Yes
9281-CEDRU,Female,0,Yes,No
8861-HGGKB,Female,0,No,No
8204-TIFGJ,Female,0,No,No
6734-JDTTV,Male,0,Yes,Yes
5697-GOMBF,Female,1,Yes,Yes
5644-PDMZC,Female,1,No,No
3987-KQDDU,Male,0,No,No
4176-FXYBO,Male,0,Yes,No
0074-HDKDG,Male,0,Yes,Yes
1635-HDGFT,Female,0,No,Yes
2790-XUYMV,Male,0,No,Yes
8573-CGOCC,Male,0,No,No
8515-OCTJS,Female,0,No,No
3115-JPJDD,Female,0,Yes,No
0562-HKHML,Male,0,Yes,Yes
4187-CINZD,Female,1,No,No
5840-NVDCG,Female,0,Yes,Yes
8610-WFCJF,Female,0,Yes,Yes
6840-RESVB,Male,0,Yes,Yes
7881-EVUAD,Female,0,No,No
1697-BCSHV,Female,0,Yes,Yes
7577-SWIFR,Male,0,No,No
7460-ITWWP,Female,1,Yes,No
6608-QQLVK,Male,0,No,No
2761-XECQW,Male,1,Yes,No
7270-BDIOA,Female,0,No,No
0052-DCKON,Male,0,Yes,No
3235-ETOOB,Male,0,Yes,No
3865-YIOTT,Male,0,Yes,Yes
7771-CFQRQ,Female,0,Yes,Yes
8111-RKSPX,Male,0,No,No
6311-UEUME,Female,0,No,No
3963-RYFNS,Female,0,No,No
6127-ISGTU,Female,0,Yes,No
4234-XTNEA,Male,0,No,No
7551-JOHTI,Female,0,No,No
3533-UVMOM,Male,0,Yes,No
6551-ZCOTS,Male,1,No,No
9063-ZGTUY,Female,0,Yes,Yes
4816-LXZYW,Female,0,No,No
6937-GCDGQ,Male,0,Yes,Yes
7321-ZNSLA,Male,0,Yes,Yes
2057-ZBLPD,Female,0,Yes,No
0471-ARVMX,Female,1,Yes,No
1984-GPTEH,Female,0,No,No
1576-PFZIW,Male,1,Yes,No
8378-LKJAF,Male,0,Yes,Yes
2091-RFFBA,Female,1,No,No
7153-OANIO,Male,0,No,No
3085-QUOZK,Female,0,No,No
3850-OKINF,Male,0,Yes,Yes
1354-YZFNB,Male,0,Yes,Yes
8183-ONMXC,Female,0,No,No
3137-LUPIX,Female,0,No,No
3705-RHRFR,Female,0,Yes,No
0083-PIVIK,Male,0,No,No
8000-REIQB,Female,1,No,No
4191-XOVOM,Male,0,No,No
9631-RXVJM,Male,0,No,No
2528-HFYZX,Male,1,Yes,No
4159-NAAIX,Female,0,No,No
1697-NVVGY,Male,1,Yes,No
0115-TFERT,Male,0,Yes,No
8421-WZOOW,Female,1,Yes,Yes
3345-PBBFH,Male,0,Yes,No
6490-FGZAT,Male,0,No,No
5317-FLPJF,Female,0,No,No
3795-GWTRD,Female,0,Yes,Yes
8417-GSODA,Male,0,Yes,Yes
7850-VWJUU,Female,0,No,No
1498-DQNRX,Female,0,Yes,No
8490-BXHEO,Male,1,No,No
3468-DRVQJ,Female,0,Yes,Yes
4835-YSJMR,Male,0,No,No
6217-TOWGS,Female,0,Yes,No
0048-LUMLS,Male,0,Yes,Yes
3769-MHZNV,Female,0,Yes,Yes
0567-GGCAC,Female,0,No,No
0260-ZDLGK,Female,0,No,Yes
3308-JSGML,Male,1,Yes,No
0036-IHMOT,Female,0,Yes,Yes
9763-PDTKK,Female,0,No,No
8727-JQFHV,Male,0,Yes,Yes
4304-TSPVK,Female,0,Yes,No
2234-XADUH,Female,0,Yes,Yes
5383-MMTWC,Female,1,Yes,No
8513-OLYGY,Male,0,Yes,No
5133-POWUA,Male,0,No,No
6244-BESBM,Male,0,Yes,Yes
1206-EHBDD,Female,0,Yes,No
4283-IVYCI,Male,0,No,No
9804-ICWBG,Male,0,No,No
4759-PXTAN,Female,0,Yes,No
2694-CIUMO,Female,0,No,No
0219-YTZUE,Male,0,Yes,Yes
6168-WFVVF,Female,1,No,No
7794-JASDG,Male,0,No,No
0468-YRPXN,Male,0,No,No
4973-MGTON,Female,0,Yes,No
6543-JXSOO,Female,0,Yes,Yes
1222-LRYKO,Male,0,No,Yes
5917-HBSDW,Female,0,Yes,Yes
0496-AHOOK,Male,0,Yes,No
2040-VZIKE,Female,0,Yes,No
3737-GCSPV,Female,0,Yes,No
2578-JQPHZ,Male,0,No,No
6674-KVJHG,Female,0,No,No
1395-OFUWC,Male,0,Yes,Yes
6689-KXGBO,Female,0,No,No
3389-KTRXV,Female,0,Yes,Yes
6575-SUVOI,Female,1,Yes,No
8107-KNCIM,Male,1,Yes,No
4547-KQRTM,Female,0,No,No
5566-SOEZD,Male,0,Yes,Yes
5052-PNLOS,Male,0,No,No
7554-NEWDD,Male,0,No,No
9708-HPXWZ,Male,1,No,No
5939-SXWHM,Male,0,Yes,Yes
7351-KYHQH,Female,1,No,No
6281-FKEWS,Female,0,No,No
1597-FZREH,Female,0,No,No
2919-HBCJO,Female,0,No,No
5394-SVGJV,Male,0,No,No
6112-KTHFQ,Female,0,No,No
1898-JSNDC,Female,0,No,No
7995-ZHHNZ,Male,0,Yes,No
2165-VOEGB,Female,0,No,Yes
7746-QYVCO,Male,0,Yes,Yes
5126-RCXYW,Male,0,Yes,Yes
5951-AOFIH,Male,0,No,No
2582-FFFZR,Female,0,No,No
2758-RNWXS,Male,0,No,No
9986-BONCE,Female,0,No,No
8559-WNQZS,Male,0,No,No
4980-URKXC,Male,0,Yes,No
3099-OONVS,Male,0,Yes,Yes
2710-WYVXG,Female,0,No,No
5590-BYNII,Male,0,No,No
0265-PSUAE,Female,0,Yes,Yes
8152-UOBNY,Female,1,No,No
8003-EWNDZ,Female,0,No,No
4404-HIBDJ,Female,0,No,No
5959-BELXA,Male,1,No,No
7643-RCHXS,Female,0,Yes,Yes
4468-YDOVK,Male,0,No,Yes
8919-FYFQZ,Male,1,Yes,No
5565-FILXA,Female,1,No,No
1552-AAGRX,Female,0,No,No
7269-JISCY,Female,0,No,No
5446-DKWYW,Female,1,Yes,Yes
3506-LCJDC,Male,0,Yes,Yes
0956-ACVZC,Female,0,No,No
2482-CZGBB,Male,0,No,No
6682-QJDGB,Male,0,No,Yes
3128-YOVTD,Female,0,Yes,Yes
1090-ESELR,Male,0,Yes,Yes
9570-KYEUA,Male,0,No,No
4707-MAXGU,Male,0,Yes,No
7872-BAAZR,Female,0,Yes,Yes
2592-SEIFQ,Male,0,No,No
9603-OAIHC,Male,1,No,No
0637-UBJRP,Male,0,Yes,Yes
5057-LCOUI,Female,0,No,No
2754-XBHTB,Female,0,No,No
6518-KZXCB,Male,0,No,No
5331-RGMTT,Male,1,Yes,No
1430-SFQSA,Male,0,No,No
2889-FPWRM,Male,0,Yes,No
2251-PYLPB,Male,0,Yes,No
6599-RCLCJ,Male,0,Yes,No
5155-AZQPB,Female,0,Yes,Yes
8167-GJLRN,Male,0,No,No
4304-XUMGI,Male,1,Yes,Yes
4510-HIMLV,Male,0,No,No
5349-IECLD,Male,0,No,No
3717-OEAUQ,Male,0,No,No
1984-FCOWB,Female,0,Yes,No
5973-EJGDP,Male,0,No,No
2378-VTKDH,Male,1,Yes,No
7274-RTAPZ,Male,0,No,No
1450-GALXR,Female,0,No,No
8380-MQINP,Female,0,Yes,Yes
9210-IAHGH,Female,0,No,No
1179-INLAT,Male,0,No,No
0756-MPZRL,Male,0,No,No
4369-NYSCF,Male,0,No,No
7017-VFHAY,Female,0,Yes,Yes
1485-YDHMM,Male,0,Yes,Yes
1041-RXHRA,Female,0,No,No
3696-DFHHB,Female,0,No,No
9917-KWRBE,Female,0,Yes,Yes
2391-IPLOP,Male,0,Yes,Yes
3669-WHAFY,Female,0,Yes,No
0921-OHLVP,Male,0,No,No
8514-VZHEB,Male,0,Yes,Yes
7326-RIGQZ,Male,0,Yes,Yes
7951-QKZPL,Female,0,Yes,Yes
7812-FZHPE,Female,0,Yes,Yes
6322-HRPFA,Male,0,Yes,Yes
7029-RPUAV,Male,1,Yes,No
7105-BENQF,Male,0,No,Yes
2466-NEJOJ,Male,0,Yes,Yes
2263-SFSQZ,Male,0,Yes,Yes
5712-AHQNN,Female,0,No,No
9743-DQKQW,Male,0,No,No
8552-OBVRU,Female,1,Yes,Yes
4086-ATNFV,Female,0,Yes,Yes
2403-BCASL,Male,1,Yes,Yes
5448-VWNAM,Female,0,No,Yes
8769-KKTPH,Female,0,Yes,Yes
7831-QGOXH,Female,0,No,No
2480-JZOSN,Female,0,Yes,No
8496-DMZUK,Male,0,No,No
3858-VOBET,Male,0,No,No
4484-GLZOU,Female,0,Yes,No
0594-UFTUL,Male,0,Yes,Yes
0757-WCUUZ,Male,0,Yes,Yes
8286-AFUYI,Male,0,No,No
2868-LLSKM,Female,0,Yes,Yes
6416-TVAIH,Male,0,Yes,Yes
9259-PACGQ,Female,0,Yes,No
2676-SSLTO,Male,0,No,No
8143-ETQTI,Female,0,Yes,Yes
0831-JNISG,Male,0,Yes,Yes
3572-UOLYZ,Female,0,No,Yes
7567-ECMCM,Male,0,No,No
6445-TNRXS,Male,0,Yes,Yes
8174-LNWMW,Female,0,No,No
3566-CAAYU,Female,0,Yes,Yes
2845-HSJCY,Female,0,Yes,Yes
5214-NLTIT,Male,0,Yes,Yes
7295-JOMMD,Female,0,No,Yes
3707-LRWZD,Female,0,No,No
2573-GYRUU,Male,1,Yes,No
6295-OSINB,Male,0,Yes,No
3071-VBYPO,Male,0,Yes,Yes
8639-NHQEI,Female,0,Yes,Yes
5950-AAAGJ,Male,0,No,No
2274-XUATA,Male,1,Yes,No
5307-DZCVC,Female,1,Yes,No
1564-NTYXF,Female,1,No,No
0909-SDHNU,Female,0,No,Yes
5876-HZVZM,Female,0,Yes,Yes
1575-KRZZE,Female,0,No,No
3752-CQSJI,Female,0,Yes,Yes
0868-VJRDR,Male,0,Yes,No
9584-EXCDZ,Female,0,No,No
0980-PVMRC,Female,0,Yes,Yes
8108-UXRQN,Female,0,Yes,Yes
6377-KSLXC,Male,0,No,No
7892-QVYKW,Female,0,Yes,Yes
8932-CZHRQ,Male,0,No,No
2254-DLXRI,Female,0,No,No
4077-HWUYD,Male,0,Yes,Yes
8745-PVESG,Female,0,No,No
8261-GWDBQ,Female,1,Yes,No
3258-SANFR,Male,1,No,No
7449-HVPIV,Male,0,Yes,Yes
3244-CQPHU,Female,1,No,No
5208-FVQKB,Male,0,Yes,No
6413-XKKPU,Male,0,Yes,Yes
0003-MKNFE,Male,0,No,No
5996-EBTKM,Female,0,Yes,Yes
7595-EUIVN,Female,0,No,No
8993-PHFWD,Female,0,No,No
7351-MHQVU,Female,0,No,No
9700-ISPUP,Female,0,Yes,Yes
0682-USIXD,Female,0,Yes,No
0023-XUOPT,Female,0,Yes,No
8630-QSGXK,Male,0,Yes,No
3458-IDMFK,Male,0,No,No
3642-BYHDO,Female,0,Yes,Yes
2800-VEQXM,Female,0,No,No
2514-GINMM,Male,0,No,No
8065-BVEPF,Male,1,No,No
0687-ZVTHB,Male,0,Yes,Yes
9361-YNQWJ,Female,0,No,No
1154-HYWWO,Male,0,No,No
6198-PNNSZ,Female,0,Yes,No
5893-KCLGT,Female,0,No,Yes
0582-AVCLN,Female,0,No,No
4385-ZKVNW,Male,0,Yes,Yes
7898-PDWQE,Male,0,Yes,No
8468-EHYJA,Female,0,Yes,No
2027-OAQQC,Female,0,No,No
4359-INNWN,Female,0,No,No
9451-LPGOO,Male,0,No,No
1981-INRFU,Female,0,No,No
6292-TOSSS,Male,0,No,No
9385-NXKDA,Female,0,Yes,No
9553-DLCLU,Female,0,No,Yes
6429-SHBCB,Male,0,No,No
3373-DIUUN,Male,0,Yes,Yes
1502-XFCVR,Female,0,No,No
3750-YHRYO,Male,0,Yes,Yes
2400-FEQME,Male,0,Yes,Yes
4451-RWASJ,Male,0,Yes,Yes
8100-PNJMH,Male,0,Yes,Yes
5515-AKOAJ,Female,0,No,No
7895-VONWT,Female,0,No,No
2013-SGDXK,Female,0,No,No
0674-GCDXG,Male,0,No,No
4518-FZBSX,Male,0,Yes,Yes
4360-QRAVE,Male,1,No,No
5687-DKDTV,Female,0,No,No
2788-CJQAQ,Male,0,No,No
2621-UDNLU,Female,0,Yes,No
9637-EIHEQ,Female,0,No,No
7691-XVTZH,Female,0,Yes,No
5424-RLQLC,Male,0,No,No
1599-MMYRQ,Male,0,Yes,Yes
9588-YRFHY,Male,0,No,No
5970-GHJAW,Male,0,Yes,Yes
6203-HBZPA,Male,0,No,No
2208-NQBCT,Female,0,Yes,Yes
4694-PHWFW,Female,0,No,Yes
7817-BOQPW,Female,0,No,No
0042-RLHYP,Female,0,Yes,Yes
9626-WEQRM,Female,0,No,No
5035-BVCXS,Male,0,No,No
0423-UDIJQ,Male,1,No,No
5766-XQXMQ,Female,0,No,No
4250-WAROZ,Male,1,Yes,Yes
6217-KDYWC,Male,0,No,Yes
6390-DSAZX,Female,0,No,Yes
3186-BAXNB,Female,0,No,No
8917-FAEMR,Female,0,No,No
8204-YJCLA,Male,1,Yes,Yes
8714-EUHJO,Female,0,Yes,Yes
8878-RYUKI,Female,0,No,No
6941-KXRRV,Female,1,Yes,No
1894-IGFSG,Female,0,No,No
9152-AMKAK,Male,0,No,No
6135-OZQVA,Female,0,No,No
3407-JMJQQ,Female,0,Yes,Yes
4919-MOAVT,Male,0,No,Yes
5825-XJOCM,Male,0,No,Yes
3948-FVVRP,Male,0,Yes,Yes
6240-EURKS,Female,0,No,Yes
7446-YPODE,Male,1,No,No
2959-FENLU,Female,0,No,No
8225-BTJAU,Male,1,No,No
3247-MHJKM,Male,0,No,No
2657-ALMWY,Female,1,Yes,No
4452-QIIEB,Male,0,No,No
6603-QWSPR,Female,0,No,No
9717-IOAAF,Male,0,No,Yes
7254-IQWOZ,Male,0,No,No
2460-FPSYH,Female,1,No,No
0617-FHSGK,Male,0,No,Yes
4250-ZBWLV,Male,0,No,No
4495-LHSSK,Female,0,No,Yes
3957-LXOLK,Female,1,No,No
5781-BKHOP,Female,0,Yes,No
6691-CCIHA,Female,0,Yes,No
3957-SQXML,Female,0,Yes,Yes
6416-JNVRK,Female,0,No,No
2040-OBMLJ,Male,0,No,No
8982-NHAVY,Male,0,No,No
9554-DFKIC,Male,0,Yes,Yes
3797-FKOGQ,Male,0,No,Yes
0691-IFBQW,Female,1,No,No
0440-QEXBZ,Female,0,No,No
8738-JOKAR,Female,0,No,No
7410-KTVFV,Male,0,Yes,No
2817-LVCPP,Female,0,No,No
6497-TILVL,Female,0,Yes,Yes
0839-JTCUD,Female,0,Yes,Yes
0128-MKWSG,Female,0,No,Yes
3716-BDVDB,Male,0,No,No
